	0	country
28753	[ 15.46875  114.609375]	None
28754	[ 15.46875  116.015625]	None
28755	[ 15.46875  117.421875]	None
28756	[ 15.46875  118.828125]	None
28757	[ 15.46875  120.234375]	None
28758	[ 15.46875  121.640625]	None
28759	[ 15.46875  123.046875]	None
28760	[ 15.46875  124.453125]	None
28761	[ 15.46875  125.859375]	None
28762	[ 15.46875  127.265625]	None
28763	[ 15.46875  128.671875]	None
28764	[ 15.46875  130.078125]	None
28765	[ 15.46875  131.484375]	None
28766	[ 15.46875  132.890625]	None
28767	[ 15.46875  134.296875]	None
28768	[ 15.46875  135.703125]	None
28769	[ 15.46875  137.109375]	None
28770	[ 15.46875  138.515625]	None
28771	[ 15.46875  139.921875]	None
28772	[ 15.46875  141.328125]	None
28773	[ 15.46875  142.734375]	None
28774	[ 15.46875  144.140625]	None
28775	[ 15.46875  145.546875]	None
28776	[ 15.46875  146.953125]	None
28777	[ 15.46875  148.359375]	None
28778	[ 15.46875  149.765625]	None
28779	[ 15.46875  151.171875]	None
28780	[ 15.46875  152.578125]	None
28781	[ 15.46875  153.984375]	None
28782	[ 15.46875  155.390625]	None
28783	[ 15.46875  156.796875]	Cape Verde
28784	[ 15.46875  158.203125]	None
28785	[ 15.46875  159.609375]	None
28786	[ 15.46875  161.015625]	None
28787	[ 15.46875  162.421875]	None
28788	[ 15.46875  163.828125]	Senegal
28789	[ 15.46875  165.234375]	Senegal
28790	[ 15.46875  166.640625]	Senegal
28791	[ 15.46875  168.046875]	Mauritania
28792	[ 15.46875  169.453125]	Mauritania
28793	[ 15.46875  170.859375]	Mali
28794	[ 15.46875  172.265625]	Mali
28795	[ 15.46875  173.671875]	Mali
28796	[ 15.46875  175.078125]	Mali
28797	[ 15.46875  176.484375]	Mali
28798	[ 15.46875  177.890625]	Mali
28799	[ 15.46875  179.296875]	Mali
28800	[ 15.46875  180.703125]	Mali
28801	[ 15.46875  182.109375]	Mali
28802	[ 15.46875  183.515625]	Mali
28803	[ 15.46875  184.921875]	Niger
28804	[ 15.46875  186.328125]	Niger
28805	[ 15.46875  187.734375]	Niger
28806	[ 15.46875  189.140625]	Niger
28807	[ 15.46875  190.546875]	Niger
28808	[ 15.46875  191.953125]	Niger
28809	[ 15.46875  193.359375]	Niger
28810	[ 15.46875  194.765625]	Chad
28811	[ 15.46875  196.171875]	Chad
28812	[ 15.46875  197.578125]	Chad
28813	[ 15.46875  198.984375]	Chad
28814	[ 15.46875  200.390625]	Chad
28815	[ 15.46875  201.796875]	Chad
28816	[ 15.46875  203.203125]	Sudan
28817	[ 15.46875  204.609375]	Sudan
28818	[ 15.46875  206.015625]	Sudan
28819	[ 15.46875  207.421875]	Sudan
28820	[ 15.46875  208.828125]	Sudan
28821	[ 15.46875  210.234375]	Sudan
28822	[ 15.46875  211.640625]	Sudan
28823	[ 15.46875  213.046875]	Sudan
28824	[ 15.46875  214.453125]	Sudan
28825	[ 15.46875  215.859375]	Sudan
28826	[ 15.46875  217.265625]	Eritrea
28827	[ 15.46875  218.671875]	Eritrea
28828	[ 15.46875  220.078125]	Eritrea
28829	[ 15.46875  221.484375]	None
28830	[ 15.46875  222.890625]	Yemen
28831	[ 15.46875  224.296875]	Yemen
28832	[ 15.46875  225.703125]	Yemen
28833	[ 15.46875  227.109375]	Yemen
28834	[ 15.46875  228.515625]	Yemen
28835	[ 15.46875  229.921875]	Yemen
28836	[ 15.46875  231.328125]	Yemen
28837	[ 15.46875  232.734375]	None
28838	[ 15.46875  234.140625]	None
28839	[ 15.46875  235.546875]	None
28840	[ 15.46875  236.953125]	None
28841	[ 15.46875  238.359375]	None
28842	[ 15.46875  239.765625]	None
28843	[ 15.46875  241.171875]	None
28844	[ 15.46875  242.578125]	None
28845	[ 15.46875  243.984375]	None
28846	[ 15.46875  245.390625]	None
28847	[ 15.46875  246.796875]	None
28848	[ 15.46875  248.203125]	None
28849	[ 15.46875  249.609375]	None
28850	[ 15.46875  251.015625]	None
28851	[ 15.46875  252.421875]	None
28852	[ 15.46875  253.828125]	India
28853	[ 15.46875  255.234375]	India
28854	[ 15.46875  256.640625]	India
28855	[ 15.46875  258.046875]	India
28856	[ 15.46875  259.453125]	India
28857	[ 15.46875  260.859375]	India
28858	[ 15.46875  262.265625]	None
28859	[ 15.46875  263.671875]	None
28860	[ 15.46875  265.078125]	None
28861	[ 15.46875  266.484375]	None
28862	[ 15.46875  267.890625]	None
28863	[ 15.46875  269.296875]	None
28864	[ 15.46875  270.703125]	None
28865	[ 15.46875  272.109375]	None
28866	[ 15.46875  273.515625]	None
28867	[ 15.46875  274.921875]	Myanmar
28868	[ 15.46875  276.328125]	Myanmar
28869	[ 15.46875  277.734375]	Myanmar
28870	[ 15.46875  279.140625]	Thailand
28871	[ 15.46875  280.546875]	Thailand
28872	[ 15.46875  281.953125]	Thailand
28873	[ 15.46875  283.359375]	Thailand
28874	[ 15.46875  284.765625]	Thailand
28875	[ 15.46875  286.171875]	Laos
28876	[ 15.46875  287.578125]	Vietnam
28877	[ 15.46875  288.984375]	Vietnam
28878	[ 15.46875  290.390625]	None
28879	[ 15.46875  291.796875]	None
28880	[ 15.46875  293.203125]	None
28881	[ 15.46875  294.609375]	None
28882	[ 15.46875  296.015625]	None
28883	[ 15.46875  297.421875]	None
28884	[ 15.46875  298.828125]	Philippine
28885	[ 15.46875  300.234375]	Philippine
28886	[ 15.46875  301.640625]	Philippine
28887	[ 15.46875  303.046875]	Philippine
28888	[ 15.46875  304.453125]	None
28889	[ 15.46875  305.859375]	None
28890	[ 15.46875  307.265625]	None
28891	[ 15.46875  308.671875]	None
28892	[ 15.46875  310.078125]	None
28893	[ 15.46875  311.484375]	None
28894	[ 15.46875  312.890625]	None
28895	[ 15.46875  314.296875]	None
28896	[ 15.46875  315.703125]	None
28897	[ 15.46875  317.109375]	None
28898	[ 15.46875  318.515625]	None
28899	[ 15.46875  319.921875]	None
28900	[ 15.46875  321.328125]	None
28901	[ 15.46875  322.734375]	None
28902	[ 15.46875  324.140625]	None
28903	[ 15.46875  325.546875]	Northern M
28904	[ 15.46875  326.953125]	None
28905	[ 15.46875  328.359375]	None
28906	[ 15.46875  329.765625]	None
28907	[ 15.46875  331.171875]	None
28908	[ 15.46875  332.578125]	None
28909	[ 15.46875  333.984375]	None
28910	[ 15.46875  335.390625]	None
28911	[ 15.46875  336.796875]	None
28912	[ 15.46875  338.203125]	None
28913	[ 15.46875  339.609375]	None
28914	[ 15.46875  341.015625]	None
28915	[ 15.46875  342.421875]	None
28916	[ 15.46875  343.828125]	None
28917	[ 15.46875  345.234375]	None
28918	[ 15.46875  346.640625]	None
28919	[ 15.46875  348.046875]	None
28920	[ 15.46875  349.453125]	None
28921	[ 15.46875  350.859375]	None
28922	[ 15.46875  352.265625]	None
28923	[ 15.46875  353.671875]	None
28924	[ 15.46875  355.078125]	None
28925	[ 15.46875  356.484375]	None
28926	[ 15.46875  357.890625]	None
28927	[ 15.46875  359.296875]	None
28928	[16.40625   0.703125]	None
28929	[16.40625   2.109375]	None
28930	[16.40625   3.515625]	None
28931	[16.40625   4.921875]	None
28932	[16.40625   6.328125]	None
28933	[16.40625   7.734375]	None
28934	[16.40625   9.140625]	None
28935	[16.40625  10.546875]	None
28936	[16.40625  11.953125]	None
28937	[16.40625  13.359375]	None
28938	[16.40625  14.765625]	None
28939	[16.40625  16.171875]	None
28940	[16.40625  17.578125]	None
28941	[16.40625  18.984375]	None
28942	[16.40625  20.390625]	None
28943	[16.40625  21.796875]	None
28944	[16.40625  23.203125]	None
28945	[16.40625  24.609375]	None
28946	[16.40625  26.015625]	None
28947	[16.40625  27.421875]	None
28948	[16.40625  28.828125]	None
28949	[16.40625  30.234375]	None
28950	[16.40625  31.640625]	None
28951	[16.40625  33.046875]	None
28952	[16.40625  34.453125]	None
28953	[16.40625  35.859375]	None
28954	[16.40625  37.265625]	None
28955	[16.40625  38.671875]	None
28956	[16.40625  40.078125]	None
28957	[16.40625  41.484375]	None
28958	[16.40625  42.890625]	None
28959	[16.40625  44.296875]	None
28960	[16.40625  45.703125]	None
28961	[16.40625  47.109375]	None
28962	[16.40625  48.515625]	None
28963	[16.40625  49.921875]	None
28964	[16.40625  51.328125]	None
28965	[16.40625  52.734375]	None
28966	[16.40625  54.140625]	None
28967	[16.40625  55.546875]	None
28968	[16.40625  56.953125]	None
28969	[16.40625  58.359375]	None
28970	[16.40625  59.765625]	None
28971	[16.40625  61.171875]	None
28972	[16.40625  62.578125]	None
28973	[16.40625  63.984375]	None
28974	[16.40625  65.390625]	None
28975	[16.40625  66.796875]	None
28976	[16.40625  68.203125]	None
28977	[16.40625  69.609375]	None
28978	[16.40625  71.015625]	None
28979	[16.40625  72.421875]	None
28980	[16.40625  73.828125]	None
28981	[16.40625  75.234375]	None
28982	[16.40625  76.640625]	None
28983	[16.40625  78.046875]	None
28984	[16.40625  79.453125]	None
28985	[16.40625  80.859375]	Mexico
28986	[16.40625  82.265625]	Mexico
28987	[16.40625  83.671875]	Mexico
28988	[16.40625  85.078125]	Mexico
28989	[16.40625  86.484375]	Mexico
28990	[16.40625  87.890625]	Mexico
28991	[16.40625  89.296875]	Mexico
28992	[16.40625  90.703125]	Guatemala
28993	[16.40625  92.109375]	None
28994	[16.40625  93.515625]	Honduras
28995	[16.40625  94.921875]	None
28996	[16.40625  96.328125]	None
28997	[16.40625  97.734375]	None
28998	[16.40625  99.140625]	None
28999	[ 16.40625  100.546875]	None
29000	[ 16.40625  101.953125]	None
29001	[ 16.40625  103.359375]	None
29002	[ 16.40625  104.765625]	None
29003	[ 16.40625  106.171875]	None
29004	[ 16.40625  107.578125]	None
29005	[ 16.40625  108.984375]	None
29006	[ 16.40625  110.390625]	None
29007	[ 16.40625  111.796875]	None
29008	[ 16.40625  113.203125]	None
29009	[ 16.40625  114.609375]	None
29010	[ 16.40625  116.015625]	None
29011	[ 16.40625  117.421875]	None
29012	[ 16.40625  118.828125]	None
29013	[ 16.40625  120.234375]	None
29014	[ 16.40625  121.640625]	None
29015	[ 16.40625  123.046875]	None
29016	[ 16.40625  124.453125]	None
29017	[ 16.40625  125.859375]	None
29018	[ 16.40625  127.265625]	None
29019	[ 16.40625  128.671875]	None
29020	[ 16.40625  130.078125]	None
29021	[ 16.40625  131.484375]	None
29022	[ 16.40625  132.890625]	None
29023	[ 16.40625  134.296875]	None
29024	[ 16.40625  135.703125]	None
29025	[ 16.40625  137.109375]	None
29026	[ 16.40625  138.515625]	None
29027	[ 16.40625  139.921875]	None
29028	[ 16.40625  141.328125]	None
29029	[ 16.40625  142.734375]	None
29030	[ 16.40625  144.140625]	None
29031	[ 16.40625  145.546875]	None
29032	[ 16.40625  146.953125]	None
29033	[ 16.40625  148.359375]	None
29034	[ 16.40625  149.765625]	None
29035	[ 16.40625  151.171875]	None
29036	[ 16.40625  152.578125]	None
29037	[ 16.40625  153.984375]	None
29038	[ 16.40625  155.390625]	None
29039	[ 16.40625  156.796875]	Cape Verde
29040	[ 16.40625  158.203125]	None
29041	[ 16.40625  159.609375]	None
29042	[ 16.40625  161.015625]	None
29043	[ 16.40625  162.421875]	None
29044	[ 16.40625  163.828125]	Senegal
29045	[ 16.40625  165.234375]	Senegal
29046	[ 16.40625  166.640625]	Mauritania
29047	[ 16.40625  168.046875]	Mauritania
29048	[ 16.40625  169.453125]	Mauritania
29049	[ 16.40625  170.859375]	Mauritania
29050	[ 16.40625  172.265625]	Mauritania
29051	[ 16.40625  173.671875]	Mauritania
29052	[ 16.40625  175.078125]	Mali
29053	[ 16.40625  176.484375]	Mali
29054	[ 16.40625  177.890625]	Mali
29055	[ 16.40625  179.296875]	Mali
29056	[ 16.40625  180.703125]	Mali
29057	[ 16.40625  182.109375]	Mali
29058	[ 16.40625  183.515625]	Mali
29059	[ 16.40625  184.921875]	Niger
29060	[ 16.40625  186.328125]	Niger
29061	[ 16.40625  187.734375]	Niger
29062	[ 16.40625  189.140625]	Niger
29063	[ 16.40625  190.546875]	Niger
29064	[ 16.40625  191.953125]	Niger
29065	[ 16.40625  193.359375]	Niger
29066	[ 16.40625  194.765625]	Niger
29067	[ 16.40625  196.171875]	Chad
29068	[ 16.40625  197.578125]	Chad
29069	[ 16.40625  198.984375]	Chad
29070	[ 16.40625  200.390625]	Chad
29071	[ 16.40625  201.796875]	Chad
29072	[ 16.40625  203.203125]	Chad
29073	[ 16.40625  204.609375]	Sudan
29074	[ 16.40625  206.015625]	Sudan
29075	[ 16.40625  207.421875]	Sudan
29076	[ 16.40625  208.828125]	Sudan
29077	[ 16.40625  210.234375]	Sudan
29078	[ 16.40625  211.640625]	Sudan
29079	[ 16.40625  213.046875]	Sudan
29080	[ 16.40625  214.453125]	Sudan
29081	[ 16.40625  215.859375]	Sudan
29082	[ 16.40625  217.265625]	Eritrea
29083	[ 16.40625  218.671875]	Eritrea
29084	[ 16.40625  220.078125]	Eritrea
29085	[ 16.40625  221.484375]	None
29086	[ 16.40625  222.890625]	Saudi Arab
29087	[ 16.40625  224.296875]	Yemen
29088	[ 16.40625  225.703125]	Yemen
29089	[ 16.40625  227.109375]	Yemen
29090	[ 16.40625  228.515625]	Yemen
29091	[ 16.40625  229.921875]	Yemen
29092	[ 16.40625  231.328125]	Yemen
29093	[ 16.40625  232.734375]	Yemen
29094	[ 16.40625  234.140625]	None
29095	[ 16.40625  235.546875]	None
29096	[ 16.40625  236.953125]	None
29097	[ 16.40625  238.359375]	None
29098	[ 16.40625  239.765625]	None
29099	[ 16.40625  241.171875]	None
29100	[ 16.40625  242.578125]	None
29101	[ 16.40625  243.984375]	None
29102	[ 16.40625  245.390625]	None
29103	[ 16.40625  246.796875]	None
29104	[ 16.40625  248.203125]	None
29105	[ 16.40625  249.609375]	None
29106	[ 16.40625  251.015625]	None
29107	[ 16.40625  252.421875]	None
29108	[ 16.40625  253.828125]	India
29109	[ 16.40625  255.234375]	India
29110	[ 16.40625  256.640625]	India
29111	[ 16.40625  258.046875]	India
29112	[ 16.40625  259.453125]	India
29113	[ 16.40625  260.859375]	India
29114	[ 16.40625  262.265625]	India
29115	[ 16.40625  263.671875]	None
29116	[ 16.40625  265.078125]	None
29117	[ 16.40625  266.484375]	None
29118	[ 16.40625  267.890625]	None
29119	[ 16.40625  269.296875]	None
29120	[ 16.40625  270.703125]	None
29121	[ 16.40625  272.109375]	None
29122	[ 16.40625  273.515625]	None
29123	[ 16.40625  274.921875]	Myanmar
29124	[ 16.40625  276.328125]	Myanmar
29125	[ 16.40625  277.734375]	Myanmar
29126	[ 16.40625  279.140625]	Thailand
29127	[ 16.40625  280.546875]	Thailand
29128	[ 16.40625  281.953125]	Thailand
29129	[ 16.40625  283.359375]	Thailand
29130	[ 16.40625  284.765625]	Thailand
29131	[ 16.40625  286.171875]	Laos
29132	[ 16.40625  287.578125]	Vietnam
29133	[ 16.40625  288.984375]	None
29134	[ 16.40625  290.390625]	None
29135	[ 16.40625  291.796875]	None
29136	[ 16.40625  293.203125]	None
29137	[ 16.40625  294.609375]	None
29138	[ 16.40625  296.015625]	None
29139	[ 16.40625  297.421875]	None
29140	[ 16.40625  298.828125]	Philippine
29141	[ 16.40625  300.234375]	Philippine
29142	[ 16.40625  301.640625]	Philippine
29143	[ 16.40625  303.046875]	Philippine
29144	[ 16.40625  304.453125]	None
29145	[ 16.40625  305.859375]	None
29146	[ 16.40625  307.265625]	None
29147	[ 16.40625  308.671875]	None
29148	[ 16.40625  310.078125]	None
29149	[ 16.40625  311.484375]	None
29150	[ 16.40625  312.890625]	None
29151	[ 16.40625  314.296875]	None
29152	[ 16.40625  315.703125]	None
29153	[ 16.40625  317.109375]	None
29154	[ 16.40625  318.515625]	None
29155	[ 16.40625  319.921875]	None
29156	[ 16.40625  321.328125]	None
29157	[ 16.40625  322.734375]	None
29158	[ 16.40625  324.140625]	None
29159	[ 16.40625  325.546875]	Northern M
29160	[ 16.40625  326.953125]	None
29161	[ 16.40625  328.359375]	None
29162	[ 16.40625  329.765625]	None
29163	[ 16.40625  331.171875]	None
29164	[ 16.40625  332.578125]	None
29165	[ 16.40625  333.984375]	None
29166	[ 16.40625  335.390625]	None
29167	[ 16.40625  336.796875]	None
29168	[ 16.40625  338.203125]	None
29169	[ 16.40625  339.609375]	None
29170	[ 16.40625  341.015625]	None
29171	[ 16.40625  342.421875]	None
29172	[ 16.40625  343.828125]	None
29173	[ 16.40625  345.234375]	None
29174	[ 16.40625  346.640625]	None
29175	[ 16.40625  348.046875]	None
29176	[ 16.40625  349.453125]	None
29177	[ 16.40625  350.859375]	None
29178	[ 16.40625  352.265625]	None
29179	[ 16.40625  353.671875]	None
29180	[ 16.40625  355.078125]	None
29181	[ 16.40625  356.484375]	None
29182	[ 16.40625  357.890625]	None
29183	[ 16.40625  359.296875]	None
29184	[17.34375   0.703125]	None
29185	[17.34375   2.109375]	None
29186	[17.34375   3.515625]	None
29187	[17.34375   4.921875]	None
29188	[17.34375   6.328125]	None
29189	[17.34375   7.734375]	None
29190	[17.34375   9.140625]	None
29191	[17.34375  10.546875]	None
29192	[17.34375  11.953125]	None
29193	[17.34375  13.359375]	None
29194	[17.34375  14.765625]	None
29195	[17.34375  16.171875]	None
29196	[17.34375  17.578125]	None
29197	[17.34375  18.984375]	None
29198	[17.34375  20.390625]	None
29199	[17.34375  21.796875]	None
29200	[17.34375  23.203125]	None
29201	[17.34375  24.609375]	None
29202	[17.34375  26.015625]	None
29203	[17.34375  27.421875]	None
29204	[17.34375  28.828125]	None
29205	[17.34375  30.234375]	None
29206	[17.34375  31.640625]	None
29207	[17.34375  33.046875]	None
29208	[17.34375  34.453125]	None
29209	[17.34375  35.859375]	None
29210	[17.34375  37.265625]	None
29211	[17.34375  38.671875]	None
29212	[17.34375  40.078125]	None
29213	[17.34375  41.484375]	None
29214	[17.34375  42.890625]	None
29215	[17.34375  44.296875]	None
29216	[17.34375  45.703125]	None
29217	[17.34375  47.109375]	None
29218	[17.34375  48.515625]	None
29219	[17.34375  49.921875]	None
29220	[17.34375  51.328125]	None
29221	[17.34375  52.734375]	None
29222	[17.34375  54.140625]	None
29223	[17.34375  55.546875]	None
29224	[17.34375  56.953125]	None
29225	[17.34375  58.359375]	None
29226	[17.34375  59.765625]	None
29227	[17.34375  61.171875]	None
29228	[17.34375  62.578125]	None
29229	[17.34375  63.984375]	None
29230	[17.34375  65.390625]	None
29231	[17.34375  66.796875]	None
29232	[17.34375  68.203125]	None
29233	[17.34375  69.609375]	None
29234	[17.34375  71.015625]	None
29235	[17.34375  72.421875]	None
29236	[17.34375  73.828125]	None
29237	[17.34375  75.234375]	None
29238	[17.34375  76.640625]	None
29239	[17.34375  78.046875]	Mexico
29240	[17.34375  79.453125]	Mexico
29241	[17.34375  80.859375]	Mexico
29242	[17.34375  82.265625]	Mexico
29243	[17.34375  83.671875]	Mexico
29244	[17.34375  85.078125]	Mexico
29245	[17.34375  86.484375]	Mexico
29246	[17.34375  87.890625]	Mexico
29247	[17.34375  89.296875]	Guatemala
29248	[17.34375  90.703125]	Guatemala
29249	[17.34375  92.109375]	Belize
29250	[17.34375  93.515625]	None
29251	[17.34375  94.921875]	None
29252	[17.34375  96.328125]	None
29253	[17.34375  97.734375]	None
29254	[17.34375  99.140625]	None
29255	[ 17.34375  100.546875]	None
29256	[ 17.34375  101.953125]	None
29257	[ 17.34375  103.359375]	None
29258	[ 17.34375  104.765625]	None
29259	[ 17.34375  106.171875]	None
29260	[ 17.34375  107.578125]	None
29261	[ 17.34375  108.984375]	None
29262	[ 17.34375  110.390625]	None
29263	[ 17.34375  111.796875]	None
29264	[ 17.34375  113.203125]	None
29265	[ 17.34375  114.609375]	None
29266	[ 17.34375  116.015625]	None
29267	[ 17.34375  117.421875]	None
29268	[ 17.34375  118.828125]	None
29269	[ 17.34375  120.234375]	None
29270	[ 17.34375  121.640625]	None
29271	[ 17.34375  123.046875]	None
29272	[ 17.34375  124.453125]	None
29273	[ 17.34375  125.859375]	None
29274	[ 17.34375  127.265625]	None
29275	[ 17.34375  128.671875]	None
29276	[ 17.34375  130.078125]	None
29277	[ 17.34375  131.484375]	None
29278	[ 17.34375  132.890625]	None
29279	[ 17.34375  134.296875]	None
29280	[ 17.34375  135.703125]	None
29281	[ 17.34375  137.109375]	None
29282	[ 17.34375  138.515625]	None
29283	[ 17.34375  139.921875]	None
29284	[ 17.34375  141.328125]	None
29285	[ 17.34375  142.734375]	None
29286	[ 17.34375  144.140625]	None
29287	[ 17.34375  145.546875]	None
29288	[ 17.34375  146.953125]	None
29289	[ 17.34375  148.359375]	None
29290	[ 17.34375  149.765625]	None
29291	[ 17.34375  151.171875]	None
29292	[ 17.34375  152.578125]	None
29293	[ 17.34375  153.984375]	None
29294	[ 17.34375  155.390625]	None
29295	[ 17.34375  156.796875]	None
29296	[ 17.34375  158.203125]	None
29297	[ 17.34375  159.609375]	None
29298	[ 17.34375  161.015625]	None
29299	[ 17.34375  162.421875]	None
29300	[ 17.34375  163.828125]	Mauritania
29301	[ 17.34375  165.234375]	Mauritania
29302	[ 17.34375  166.640625]	Mauritania
29303	[ 17.34375  168.046875]	Mauritania
29304	[ 17.34375  169.453125]	Mauritania
29305	[ 17.34375  170.859375]	Mauritania
29306	[ 17.34375  172.265625]	Mauritania
29307	[ 17.34375  173.671875]	Mauritania
29308	[ 17.34375  175.078125]	Mali
29309	[ 17.34375  176.484375]	Mali
29310	[ 17.34375  177.890625]	Mali
29311	[ 17.34375  179.296875]	Mali
29312	[ 17.34375  180.703125]	Mali
29313	[ 17.34375  182.109375]	Mali
29314	[ 17.34375  183.515625]	Mali
29315	[ 17.34375  184.921875]	Niger
29316	[ 17.34375  186.328125]	Niger
29317	[ 17.34375  187.734375]	Niger
29318	[ 17.34375  189.140625]	Niger
29319	[ 17.34375  190.546875]	Niger
29320	[ 17.34375  191.953125]	Niger
29321	[ 17.34375  193.359375]	Niger
29322	[ 17.34375  194.765625]	Niger
29323	[ 17.34375  196.171875]	Chad
29324	[ 17.34375  197.578125]	Chad
29325	[ 17.34375  198.984375]	Chad
29326	[ 17.34375  200.390625]	Chad
29327	[ 17.34375  201.796875]	Chad
29328	[ 17.34375  203.203125]	Chad
29329	[ 17.34375  204.609375]	Sudan
29330	[ 17.34375  206.015625]	Sudan
29331	[ 17.34375  207.421875]	Sudan
29332	[ 17.34375  208.828125]	Sudan
29333	[ 17.34375  210.234375]	Sudan
29334	[ 17.34375  211.640625]	Sudan
29335	[ 17.34375  213.046875]	Sudan
29336	[ 17.34375  214.453125]	Sudan
29337	[ 17.34375  215.859375]	Sudan
29338	[ 17.34375  217.265625]	Sudan
29339	[ 17.34375  218.671875]	Eritrea
29340	[ 17.34375  220.078125]	None
29341	[ 17.34375  221.484375]	None
29342	[ 17.34375  222.890625]	Saudi Arab
29343	[ 17.34375  224.296875]	Yemen
29344	[ 17.34375  225.703125]	Saudi Arab
29345	[ 17.34375  227.109375]	Saudi Arab
29346	[ 17.34375  228.515625]	Yemen
29347	[ 17.34375  229.921875]	Yemen
29348	[ 17.34375  231.328125]	Yemen
29349	[ 17.34375  232.734375]	Yemen
29350	[ 17.34375  234.140625]	Oman
29351	[ 17.34375  235.546875]	Oman
29352	[ 17.34375  236.953125]	None
29353	[ 17.34375  238.359375]	None
29354	[ 17.34375  239.765625]	None
29355	[ 17.34375  241.171875]	None
29356	[ 17.34375  242.578125]	None
29357	[ 17.34375  243.984375]	None
29358	[ 17.34375  245.390625]	None
29359	[ 17.34375  246.796875]	None
29360	[ 17.34375  248.203125]	None
29361	[ 17.34375  249.609375]	None
29362	[ 17.34375  251.015625]	None
29363	[ 17.34375  252.421875]	None
29364	[ 17.34375  253.828125]	India
29365	[ 17.34375  255.234375]	India
29366	[ 17.34375  256.640625]	India
29367	[ 17.34375  258.046875]	India
29368	[ 17.34375  259.453125]	India
29369	[ 17.34375  260.859375]	India
29370	[ 17.34375  262.265625]	India
29371	[ 17.34375  263.671875]	India
29372	[ 17.34375  265.078125]	None
29373	[ 17.34375  266.484375]	None
29374	[ 17.34375  267.890625]	None
29375	[ 17.34375  269.296875]	None
29376	[ 17.34375  270.703125]	None
29377	[ 17.34375  272.109375]	None
29378	[ 17.34375  273.515625]	None
29379	[ 17.34375  274.921875]	Myanmar
29380	[ 17.34375  276.328125]	Myanmar
29381	[ 17.34375  277.734375]	Myanmar
29382	[ 17.34375  279.140625]	Thailand
29383	[ 17.34375  280.546875]	Thailand
29384	[ 17.34375  281.953125]	Thailand
29385	[ 17.34375  283.359375]	Thailand
29386	[ 17.34375  284.765625]	Thailand
29387	[ 17.34375  286.171875]	Vietnam
29388	[ 17.34375  287.578125]	None
29389	[ 17.34375  288.984375]	None
29390	[ 17.34375  290.390625]	None
29391	[ 17.34375  291.796875]	None
29392	[ 17.34375  293.203125]	None
29393	[ 17.34375  294.609375]	None
29394	[ 17.34375  296.015625]	None
29395	[ 17.34375  297.421875]	None
29396	[ 17.34375  298.828125]	None
29397	[ 17.34375  300.234375]	Philippine
29398	[ 17.34375  301.640625]	Philippine
29399	[ 17.34375  303.046875]	Philippine
29400	[ 17.34375  304.453125]	None
29401	[ 17.34375  305.859375]	None
29402	[ 17.34375  307.265625]	None
29403	[ 17.34375  308.671875]	None
29404	[ 17.34375  310.078125]	None
29405	[ 17.34375  311.484375]	None
29406	[ 17.34375  312.890625]	None
29407	[ 17.34375  314.296875]	None
29408	[ 17.34375  315.703125]	None
29409	[ 17.34375  317.109375]	None
29410	[ 17.34375  318.515625]	None
29411	[ 17.34375  319.921875]	None
29412	[ 17.34375  321.328125]	None
29413	[ 17.34375  322.734375]	None
29414	[ 17.34375  324.140625]	None
29415	[ 17.34375  325.546875]	None
29416	[ 17.34375  326.953125]	None
29417	[ 17.34375  328.359375]	None
29418	[ 17.34375  329.765625]	None
29419	[ 17.34375  331.171875]	None
29420	[ 17.34375  332.578125]	None
29421	[ 17.34375  333.984375]	None
29422	[ 17.34375  335.390625]	None
29423	[ 17.34375  336.796875]	None
29424	[ 17.34375  338.203125]	None
29425	[ 17.34375  339.609375]	None
29426	[ 17.34375  341.015625]	None
29427	[ 17.34375  342.421875]	None
29428	[ 17.34375  343.828125]	None
29429	[ 17.34375  345.234375]	None
29430	[ 17.34375  346.640625]	None
29431	[ 17.34375  348.046875]	None
29432	[ 17.34375  349.453125]	None
29433	[ 17.34375  350.859375]	None
29434	[ 17.34375  352.265625]	None
29435	[ 17.34375  353.671875]	None
29436	[ 17.34375  355.078125]	None
29437	[ 17.34375  356.484375]	None
29438	[ 17.34375  357.890625]	None
29439	[ 17.34375  359.296875]	None
29440	[18.28125   0.703125]	None
29441	[18.28125   2.109375]	None
29442	[18.28125   3.515625]	None
29443	[18.28125   4.921875]	None
29444	[18.28125   6.328125]	None
29445	[18.28125   7.734375]	None
29446	[18.28125   9.140625]	None
29447	[18.28125  10.546875]	None
29448	[18.28125  11.953125]	None
29449	[18.28125  13.359375]	None
29450	[18.28125  14.765625]	None
29451	[18.28125  16.171875]	None
29452	[18.28125  17.578125]	None
29453	[18.28125  18.984375]	None
29454	[18.28125  20.390625]	None
29455	[18.28125  21.796875]	None
29456	[18.28125  23.203125]	None
29457	[18.28125  24.609375]	None
29458	[18.28125  26.015625]	None
29459	[18.28125  27.421875]	None
29460	[18.28125  28.828125]	None
29461	[18.28125  30.234375]	None
29462	[18.28125  31.640625]	None
29463	[18.28125  33.046875]	None
29464	[18.28125  34.453125]	None
29465	[18.28125  35.859375]	None
29466	[18.28125  37.265625]	None
29467	[18.28125  38.671875]	None
29468	[18.28125  40.078125]	None
29469	[18.28125  41.484375]	None
29470	[18.28125  42.890625]	None
29471	[18.28125  44.296875]	None
29472	[18.28125  45.703125]	None
29473	[18.28125  47.109375]	None
29474	[18.28125  48.515625]	None
