Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","406","Garlic","2003","2003","ha","20808","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","406","Garlic","2004","2004","ha","15516","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","406","Garlic","2005","2005","ha","16831","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","406","Garlic","2006","2006","ha","13331","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","406","Garlic","2007","2007","ha","12094","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","406","Garlic","2008","2008","ha","13821","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","406","Garlic","2009","2009","ha","11094","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","406","Garlic","2010","2010","ha","10836","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","406","Garlic","2011","2011","ha","11949","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","406","Garlic","2012","2012","ha","13043","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","406","Garlic","2013","2013","ha","14876","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","406","Garlic","2014","2014","ha","12663","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","406","Garlic","2015","2015","ha","11446","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","720","Ginger","1990","1990","ha","9000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","720","Ginger","1991","1991","ha","9600","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","720","Ginger","1992","1992","ha","11000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","720","Ginger","1993","1993","ha","10000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","720","Ginger","1994","1994","ha","9000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","720","Ginger","1995","1995","ha","8499","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","720","Ginger","1996","1996","ha","8653","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","720","Ginger","1997","1997","ha","8288","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","720","Ginger","1998","1998","ha","8590","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","720","Ginger","1999","1999","ha","8500","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","720","Ginger","2000","2000","ha","8111","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","720","Ginger","2001","2001","ha","9927","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","720","Ginger","2002","2002","ha","13533","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","720","Ginger","2003","2003","ha","10042","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","720","Ginger","2004","2004","ha","6673","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","720","Ginger","2005","2005","ha","7855","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","720","Ginger","2006","2006","ha","8208","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","720","Ginger","2007","2007","ha","9048","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","720","Ginger","2008","2008","ha","9855","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","720","Ginger","2009","2009","ha","10081","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","720","Ginger","2010","2010","ha","10248","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","720","Ginger","2011","2011","ha","9757","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","720","Ginger","2012","2012","ha","9592","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","720","Ginger","2013","2013","ha","9730","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","720","Ginger","2014","2014","ha","9693","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","720","Ginger","2015","2015","ha","9656","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","507","Grapefruit (inc. pomelos)","1990","1990","ha","9500","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","507","Grapefruit (inc. pomelos)","1991","1991","ha","9571","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","507","Grapefruit (inc. pomelos)","1992","1992","ha","9820","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","507","Grapefruit (inc. pomelos)","1993","1993","ha","10853","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","507","Grapefruit (inc. pomelos)","1994","1994","ha","14000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","507","Grapefruit (inc. pomelos)","1995","1995","ha","18000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","507","Grapefruit (inc. pomelos)","1996","1996","ha","21000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","507","Grapefruit (inc. pomelos)","1997","1997","ha","22000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","507","Grapefruit (inc. pomelos)","1998","1998","ha","22500","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","507","Grapefruit (inc. pomelos)","1999","1999","ha","23000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","507","Grapefruit (inc. pomelos)","2000","2000","ha","23271","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","507","Grapefruit (inc. pomelos)","2001","2001","ha","27156","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","507","Grapefruit (inc. pomelos)","2002","2002","ha","32322","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","507","Grapefruit (inc. pomelos)","2003","2003","ha","26478","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","507","Grapefruit (inc. pomelos)","2004","2004","ha","21662","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","507","Grapefruit (inc. pomelos)","2005","2005","ha","30736","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","507","Grapefruit (inc. pomelos)","2006","2006","ha","31658","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","507","Grapefruit (inc. pomelos)","2007","2007","ha","32154","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","507","Grapefruit (inc. pomelos)","2008","2008","ha","32500","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","507","Grapefruit (inc. pomelos)","2009","2009","ha","32158","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","507","Grapefruit (inc. pomelos)","2010","2010","ha","31779","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","507","Grapefruit (inc. pomelos)","2011","2011","ha","30073","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","507","Grapefruit (inc. pomelos)","2012","2012","ha","28651","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","507","Grapefruit (inc. pomelos)","2013","2013","ha","27264","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","507","Grapefruit (inc. pomelos)","2014","2014","ha","26720","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","507","Grapefruit (inc. pomelos)","2015","2015","ha","26720","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","560","Grapes","1990","1990","ha","2118","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","560","Grapes","1991","1991","ha","2100","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","560","Grapes","1992","1992","ha","2200","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","560","Grapes","1993","1993","ha","2496","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","560","Grapes","1994","1994","ha","2700","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","560","Grapes","1995","1995","ha","2400","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","560","Grapes","1996","1996","ha","2600","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","560","Grapes","1997","1997","ha","2060","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","560","Grapes","1998","1998","ha","1958","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","560","Grapes","1999","1999","ha","2413","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","560","Grapes","2000","2000","ha","2625","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","560","Grapes","2001","2001","ha","2793","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","560","Grapes","2002","2002","ha","2870","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","560","Grapes","2003","2003","ha","3715","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","560","Grapes","2004","2004","ha","2929","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","560","Grapes","2005","2005","ha","4038","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","560","Grapes","2006","2006","ha","4095","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","560","Grapes","2007","2007","ha","4177","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","560","Grapes","2008","2008","ha","4249","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","560","Grapes","2009","2009","ha","4337","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","560","Grapes","2010","2010","ha","4426","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","560","Grapes","2011","2011","ha","4478","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","560","Grapes","2012","2012","ha","4403","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","560","Grapes","2013","2013","ha","4453","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","560","Grapes","2014","2014","ha","4498","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","560","Grapes","2015","2015","ha","4538","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","242","Groundnuts, with shell","1990","1990","ha","117440","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","242","Groundnuts, with shell","1991","1991","ha","109938","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","242","Groundnuts, with shell","1992","1992","ha","100535","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","242","Groundnuts, with shell","1993","1993","ha","91596","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","242","Groundnuts, with shell","1994","1994","ha","100184","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","242","Groundnuts, with shell","1995","1995","ha","96830","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","242","Groundnuts, with shell","1996","1996","ha","95284","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","242","Groundnuts, with shell","1997","1997","ha","81785","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","242","Groundnuts, with shell","1998","1998","ha","86497","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","242","Groundnuts, with shell","1999","1999","ha","86947","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","242","Groundnuts, with shell","2000","2000","ha","82786","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","242","Groundnuts, with shell","2001","2001","ha","66332","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","242","Groundnuts, with shell","2002","2002","ha","68876","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","242","Groundnuts, with shell","2003","2003","ha","46082","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","242","Groundnuts, with shell","2004","2004","ha","39993","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","242","Groundnuts, with shell","2005","2005","ha","39896","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","242","Groundnuts, with shell","2006","2006","ha","38310","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","242","Groundnuts, with shell","2007","2007","ha","32519","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","242","Groundnuts, with shell","2008","2008","ha","32674","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","242","Groundnuts, with shell","2009","2009","ha","28763","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","242","Groundnuts, with shell","2010","2010","ha","30835","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","242","Groundnuts, with shell","2011","2011","ha","30114","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","242","Groundnuts, with shell","2012","2012","ha","29483","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","242","Groundnuts, with shell","2013","2013","ha","26337","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","242","Groundnuts, with shell","2014","2014","ha","23660","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","242","Groundnuts, with shell","2015","2015","ha","21744","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","780","Jute","1990","1990","ha","14727","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","780","Jute","1991","1991","ha","10015","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","780","Jute","1992","1992","ha","8678","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","780","Jute","1993","1993","ha","10000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","780","Jute","1994","1994","ha","7000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","780","Jute","1995","1995","ha","5700","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","780","Jute","1996","1996","ha","4300","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","780","Jute","1997","1997","ha","3800","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","780","Jute","1998","1998","ha","2894","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","780","Jute","1999","1999","ha","2900","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","780","Jute","2000","2000","ha","2995","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","780","Jute","2001","2001","ha","2968","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","780","Jute","2002","2002","ha","3400","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","780","Jute","2003","2003","ha","2809","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","780","Jute","2004","2004","ha","2618","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","780","Jute","2005","2005","ha","2601","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","780","Jute","2006","2006","ha","1912","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","780","Jute","2007","2007","ha","1301","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","780","Jute","2008","2008","ha","1433","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","780","Jute","2009","2009","ha","1221","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","780","Jute","2010","2010","ha","954","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","780","Jute","2011","2011","ha","668","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","780","Jute","2012","2012","ha","389","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","780","Jute","2013","2013","ha","150","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","780","Jute","2014","2014","ha","143","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","780","Jute","2015","2015","ha","140","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","310","Kapok fruit","1990","1990","ha","35360","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","310","Kapok fruit","1991","1991","ha","35840","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","310","Kapok fruit","1992","1992","ha","37920","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","310","Kapok fruit","1993","1993","ha","37440","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","310","Kapok fruit","1994","1994","ha","39680","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","310","Kapok fruit","1995","1995","ha","39360","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","310","Kapok fruit","1996","1996","ha","39520","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","310","Kapok fruit","1997","1997","ha","39520","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","310","Kapok fruit","1998","1998","ha","38560","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","310","Kapok fruit","1999","1999","ha","38240","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","310","Kapok fruit","2000","2000","ha","38080","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","310","Kapok fruit","2001","2001","ha","38080","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","310","Kapok fruit","2002","2002","ha","38080","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","310","Kapok fruit","2003","2003","ha","38100","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","310","Kapok fruit","2004","2004","ha","38000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","310","Kapok fruit","2005","2005","ha","35605","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","310","Kapok fruit","2006","2006","ha","31676","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","310","Kapok fruit","2007","2007","ha","29426","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","310","Kapok fruit","2008","2008","ha","29442","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","310","Kapok fruit","2009","2009","ha","29458","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","310","Kapok fruit","2010","2010","ha","29287","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","310","Kapok fruit","2011","2011","ha","27159","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","310","Kapok fruit","2012","2012","ha","25634","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","310","Kapok fruit","2013","2013","ha","24602","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","310","Kapok fruit","2014","2014","ha","23499","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","310","Kapok fruit","2015","2015","ha","22934","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","497","Lemons and limes","1990","1990","ha","21000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","497","Lemons and limes","1991","1991","ha","20800","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","497","Lemons and limes","1992","1992","ha","20500","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","497","Lemons and limes","1993","1993","ha","20000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","497","Lemons and limes","1994","1994","ha","19800","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","497","Lemons and limes","1995","1995","ha","21000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","497","Lemons and limes","1996","1996","ha","24000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","497","Lemons and limes","1997","1997","ha","26000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","497","Lemons and limes","1998","1998","ha","28000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","497","Lemons and limes","1999","1999","ha","29000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","497","Lemons and limes","2000","2000","ha","30186","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","497","Lemons and limes","2001","2001","ha","31748","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","497","Lemons and limes","2002","2002","ha","33973","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","497","Lemons and limes","2003","2003","ha","28980","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","497","Lemons and limes","2004","2004","ha","17957","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","497","Lemons and limes","2005","2005","ha","17645","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","497","Lemons and limes","2006","2006","ha","17574","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","497","Lemons and limes","2007","2007","ha","18005","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","497","Lemons and limes","2008","2008","ha","16898","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","497","Lemons and limes","2009","2009","ha","16144","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","497","Lemons and limes","2010","2010","ha","15643","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","497","Lemons and limes","2011","2011","ha","14883","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","497","Lemons and limes","2012","2012","ha","15037","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","497","Lemons and limes","2013","2013","ha","15039","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","497","Lemons and limes","2014","2014","ha","16037","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","497","Lemons and limes","2015","2015","ha","16420","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","372","Lettuce and chicory","1990","1990","ha","1500","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","372","Lettuce and chicory","1991","1991","ha","1800","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","372","Lettuce and chicory","1992","1992","ha","2200","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","372","Lettuce and chicory","1993","1993","ha","2500","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","372","Lettuce and chicory","1994","1994","ha","2700","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","372","Lettuce and chicory","1995","1995","ha","2900","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","372","Lettuce and chicory","1996","1996","ha","3100","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","372","Lettuce and chicory","1997","1997","ha","3200","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","372","Lettuce and chicory","1998","1998","ha","3300","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","372","Lettuce and chicory","1999","1999","ha","3300","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","372","Lettuce and chicory","2000","2000","ha","3287","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","372","Lettuce and chicory","2001","2001","ha","3853","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","372","Lettuce and chicory","2002","2002","ha","3864","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","372","Lettuce and chicory","2003","2003","ha","2858","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","372","Lettuce and chicory","2004","2004","ha","3570","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","372","Lettuce and chicory","2005","2005","ha","2927","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","372","Lettuce and chicory","2006","2006","ha","3450","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","372","Lettuce and chicory","2007","2007","ha","3509","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","372","Lettuce and chicory","2008","2008","ha","3631","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","372","Lettuce and chicory","2009","2009","ha","3632","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","372","Lettuce and chicory","2010","2010","ha","3637","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","372","Lettuce and chicory","2011","2011","ha","3576","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","372","Lettuce and chicory","2012","2012","ha","3595","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","372","Lettuce and chicory","2013","2013","ha","3643","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","372","Lettuce and chicory","2014","2014","ha","3662","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","372","Lettuce and chicory","2015","2015","ha","3512","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","56","Maize","1990","1990","ha","1545135","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","56","Maize","1991","1991","ha","1398610","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","56","Maize","1992","1992","ha","1235980","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","56","Maize","1993","1993","ha","1217680","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","56","Maize","1994","1994","ha","1351350","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","56","Maize","1995","1995","ha","1263400","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","56","Maize","1996","1996","ha","1314656","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","56","Maize","1997","1997","ha","1198055","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","56","Maize","1998","1998","ha","1380480","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","56","Maize","1999","1999","ha","1206560","","Official data"
